Specific Venitlation, x, y, z, left_lung, right_lung, left_lung_upper, left_lung_lower, right_lung_upper, right_lung_lower
2.161919999999999953e-01,-5.242729999999999890e+00,-7.149169999999999803e+00,7.175830000000000375e+00,2.161919999999999953e-01,nan,nan,2.161919999999999953e-01,nan,nan
1.848869999999999958e-01,-4.289500000000000313e+00,-7.149169999999999803e+00,7.175830000000000375e+00,1.848869999999999958e-01,nan,nan,1.848869999999999958e-01,nan,nan
1.504550000000000054e-01,-3.336279999999999912e+00,-7.149169999999999803e+00,7.175830000000000375e+00,1.504550000000000054e-01,nan,nan,1.504550000000000054e-01,nan,nan
1.253650000000000042e-01,-2.383059999999999956e+00,-7.149169999999999803e+00,7.175830000000000375e+00,1.253650000000000042e-01,nan,nan,1.253650000000000042e-01,nan,nan
1.157330000000000025e-01,-1.429829999999999934e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.157330000000000025e-01,nan,nan,1.157330000000000025e-01,nan
1.248910000000000020e-01,-4.766099999999999781e-01,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.248910000000000020e-01,nan,nan,1.248910000000000020e-01,nan
1.277729999999999977e-01,4.766119999999999801e-01,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.277729999999999977e-01,nan,nan,1.277729999999999977e-01,nan
1.190189999999999998e-01,1.429829999999999934e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.190189999999999998e-01,nan,nan,1.190189999999999998e-01,nan
1.303970000000000129e-01,2.383059999999999956e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.303970000000000129e-01,nan,nan,1.303970000000000129e-01,nan
1.673129999999999895e-01,3.336279999999999912e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.673129999999999895e-01,nan,nan,1.673129999999999895e-01,nan
2.165279999999999982e-01,4.289500000000000313e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,2.165279999999999982e-01,nan,nan,2.165279999999999982e-01,nan
2.373679999999999957e-01,5.242720000000000269e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,2.373679999999999957e-01,nan,nan,2.373679999999999957e-01,nan
2.465630000000000044e-01,6.195949999999999847e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,2.465630000000000044e-01,nan,nan,2.465630000000000044e-01,nan
2.579980000000000051e-01,7.149169999999999803e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,2.579980000000000051e-01,nan,nan,2.579980000000000051e-01,nan
2.662550000000000194e-01,8.102389999999999759e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,2.662550000000000194e-01,nan,nan,2.662550000000000194e-01,nan
2.384570000000000023e-01,9.055619999999999337e+00,-7.149169999999999803e+00,7.175830000000000375e+00,nan,2.384570000000000023e-01,nan,nan,2.384570000000000023e-01,nan
1.916410000000000058e-01,1.000880000000000081e+01,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.916410000000000058e-01,nan,nan,1.916410000000000058e-01,nan
1.011530000000000068e-01,1.096209999999999951e+01,-7.149169999999999803e+00,7.175830000000000375e+00,nan,1.011530000000000068e-01,nan,nan,1.011530000000000068e-01,nan
1.568259999999999932e-01,-1.000880000000000081e+01,-6.195949999999999847e+00,7.175830000000000375e+00,1.568259999999999932e-01,nan,nan,1.568259999999999932e-01,nan,nan
1.882530000000000037e-01,-9.055619999999999337e+00,-6.195949999999999847e+00,7.175830000000000375e+00,1.882530000000000037e-01,nan,nan,1.882530000000000037e-01,nan,nan
2.067049999999999998e-01,-8.102389999999999759e+00,-6.195949999999999847e+00,7.175830000000000375e+00,2.067049999999999998e-01,nan,nan,2.067049999999999998e-01,nan,nan
2.277349999999999930e-01,-7.149169999999999803e+00,-6.195949999999999847e+00,7.175830000000000375e+00,2.277349999999999930e-01,nan,nan,2.277349999999999930e-01,nan,nan
2.310290000000000121e-01,-6.195949999999999847e+00,-6.195949999999999847e+00,7.175830000000000375e+00,2.310290000000000121e-01,nan,nan,2.310290000000000121e-01,nan,nan
2.092610000000000026e-01,-5.242729999999999890e+00,-6.195949999999999847e+00,7.175830000000000375e+00,2.092610000000000026e-01,nan,nan,2.092610000000000026e-01,nan,nan
1.809270000000000045e-01,-4.289500000000000313e+00,-6.195949999999999847e+00,7.175830000000000375e+00,1.809270000000000045e-01,nan,nan,1.809270000000000045e-01,nan,nan
1.460430000000000061e-01,-3.336279999999999912e+00,-6.195949999999999847e+00,7.175830000000000375e+00,1.460430000000000061e-01,nan,nan,1.460430000000000061e-01,nan,nan
1.223059999999999981e-01,-2.383059999999999956e+00,-6.195949999999999847e+00,7.175830000000000375e+00,1.223059999999999981e-01,nan,nan,1.223059999999999981e-01,nan,nan
1.243009999999999948e-01,-1.429829999999999934e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,1.243009999999999948e-01,nan,nan,1.243009999999999948e-01,nan
1.525729999999999864e-01,-4.766099999999999781e-01,-6.195949999999999847e+00,7.175830000000000375e+00,nan,1.525729999999999864e-01,nan,nan,1.525729999999999864e-01,nan
1.752350000000000019e-01,4.766119999999999801e-01,-6.195949999999999847e+00,7.175830000000000375e+00,nan,1.752350000000000019e-01,nan,nan,1.752350000000000019e-01,nan
1.836129999999999984e-01,1.429829999999999934e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,1.836129999999999984e-01,nan,nan,1.836129999999999984e-01,nan
1.944480000000000097e-01,2.383059999999999956e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,1.944480000000000097e-01,nan,nan,1.944480000000000097e-01,nan
2.137419999999999876e-01,3.336279999999999912e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.137419999999999876e-01,nan,nan,2.137419999999999876e-01,nan
2.395839999999999914e-01,4.289500000000000313e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.395839999999999914e-01,nan,nan,2.395839999999999914e-01,nan
2.442219999999999946e-01,5.242720000000000269e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.442219999999999946e-01,nan,nan,2.442219999999999946e-01,nan
2.470529999999999948e-01,6.195949999999999847e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.470529999999999948e-01,nan,nan,2.470529999999999948e-01,nan
2.648820000000000063e-01,7.149169999999999803e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.648820000000000063e-01,nan,nan,2.648820000000000063e-01,nan
2.768129999999999757e-01,8.102389999999999759e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.768129999999999757e-01,nan,nan,2.768129999999999757e-01,nan
2.469059999999999866e-01,9.055619999999999337e+00,-6.195949999999999847e+00,7.175830000000000375e+00,nan,2.469059999999999866e-01,nan,nan,2.469059999999999866e-01,nan
1.931259999999999921e-01,1.000880000000000081e+01,-6.195949999999999847e+00,7.175830000000000375e+00,nan,1.931259999999999921e-01,nan,nan,1.931259999999999921e-01,nan
7.315420000000000256e-02,1.096209999999999951e+01,-6.195949999999999847e+00,7.175830000000000375e+00,nan,7.315420000000000256e-02,nan,nan,7.315420000000000256e-02,nan
4.354569999999999969e-02,-1.000880000000000081e+01,-5.242729999999999890e+00,7.175830000000000375e+00,4.354569999999999969e-02,nan,nan,4.354569999999999969e-02,nan,nan
1.205709999999999976e-01,-9.055619999999999337e+00,-5.242729999999999890e+00,7.175830000000000375e+00,1.205709999999999976e-01,nan,nan,1.205709999999999976e-01,nan,nan
1.800750000000000128e-01,-8.102389999999999759e+00,-5.242729999999999890e+00,7.175830000000000375e+00,1.800750000000000128e-01,nan,nan,1.800750000000000128e-01,nan,nan
2.115049999999999986e-01,-7.149169999999999803e+00,-5.242729999999999890e+00,7.175830000000000375e+00,2.115049999999999986e-01,nan,nan,2.115049999999999986e-01,nan,nan
2.260900000000000132e-01,-6.195949999999999847e+00,-5.242729999999999890e+00,7.175830000000000375e+00,2.260900000000000132e-01,nan,nan,2.260900000000000132e-01,nan,nan
2.213870000000000005e-01,-5.242729999999999890e+00,-5.242729999999999890e+00,7.175830000000000375e+00,2.213870000000000005e-01,nan,nan,2.213870000000000005e-01,nan,nan
2.000540000000000096e-01,-4.289500000000000313e+00,-5.242729999999999890e+00,7.175830000000000375e+00,2.000540000000000096e-01,nan,nan,2.000540000000000096e-01,nan,nan
1.670260000000000078e-01,-3.336279999999999912e+00,-5.242729999999999890e+00,7.175830000000000375e+00,1.670260000000000078e-01,nan,nan,1.670260000000000078e-01,nan,nan
1.346690000000000109e-01,-2.383059999999999956e+00,-5.242729999999999890e+00,7.175830000000000375e+00,1.346690000000000109e-01,nan,nan,1.346690000000000109e-01,nan,nan
1.457370000000000054e-01,-1.429829999999999934e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,1.457370000000000054e-01,nan,nan,1.457370000000000054e-01,nan
1.857789999999999997e-01,-4.766099999999999781e-01,-5.242729999999999890e+00,7.175830000000000375e+00,nan,1.857789999999999997e-01,nan,nan,1.857789999999999997e-01,nan
2.144699999999999940e-01,4.766119999999999801e-01,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.144699999999999940e-01,nan,nan,2.144699999999999940e-01,nan
2.252979999999999983e-01,1.429829999999999934e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.252979999999999983e-01,nan,nan,2.252979999999999983e-01,nan
2.333820000000000061e-01,2.383059999999999956e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.333820000000000061e-01,nan,nan,2.333820000000000061e-01,nan
2.371189999999999964e-01,3.336279999999999912e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.371189999999999964e-01,nan,nan,2.371189999999999964e-01,nan
2.386479999999999990e-01,4.289500000000000313e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.386479999999999990e-01,nan,nan,2.386479999999999990e-01,nan
2.443909999999999971e-01,5.242720000000000269e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.443909999999999971e-01,nan,nan,2.443909999999999971e-01,nan
2.537249999999999783e-01,6.195949999999999847e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.537249999999999783e-01,nan,nan,2.537249999999999783e-01,nan
2.724409999999999887e-01,7.149169999999999803e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.724409999999999887e-01,nan,nan,2.724409999999999887e-01,nan
2.736870000000000136e-01,8.102389999999999759e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.736870000000000136e-01,nan,nan,2.736870000000000136e-01,nan
2.363220000000000043e-01,9.055619999999999337e+00,-5.242729999999999890e+00,7.175830000000000375e+00,nan,2.363220000000000043e-01,nan,nan,2.363220000000000043e-01,nan
1.691610000000000058e-01,1.000880000000000081e+01,-5.242729999999999890e+00,7.175830000000000375e+00,nan,1.691610000000000058e-01,nan,nan,1.691610000000000058e-01,nan
8.593949999999999506e-03,1.096209999999999951e+01,-5.242729999999999890e+00,7.175830000000000375e+00,nan,8.593949999999999506e-03,nan,nan,8.593949999999999506e-03,nan
4.233760000000000301e-02,-9.055619999999999337e+00,-4.289500000000000313e+00,7.175830000000000375e+00,4.233760000000000301e-02,nan,nan,4.233760000000000301e-02,nan,nan
1.532030000000000058e-01,-8.102389999999999759e+00,-4.289500000000000313e+00,7.175830000000000375e+00,1.532030000000000058e-01,nan,nan,1.532030000000000058e-01,nan,nan
2.022919999999999996e-01,-7.149169999999999803e+00,-4.289500000000000313e+00,7.175830000000000375e+00,2.022919999999999996e-01,nan,nan,2.022919999999999996e-01,nan,nan
2.199619999999999909e-01,-6.195949999999999847e+00,-4.289500000000000313e+00,7.175830000000000375e+00,2.199619999999999909e-01,nan,nan,2.199619999999999909e-01,nan,nan
2.283979999999999899e-01,-5.242729999999999890e+00,-4.289500000000000313e+00,7.175830000000000375e+00,2.283979999999999899e-01,nan,nan,2.283979999999999899e-01,nan,nan
2.257450000000000012e-01,-4.289500000000000313e+00,-4.289500000000000313e+00,7.175830000000000375e+00,2.257450000000000012e-01,nan,nan,2.257450000000000012e-01,nan,nan
1.904160000000000019e-01,-3.336279999999999912e+00,-4.289500000000000313e+00,7.175830000000000375e+00,1.904160000000000019e-01,nan,nan,1.904160000000000019e-01,nan,nan
1.555110000000000103e-01,-2.383059999999999956e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,1.555110000000000103e-01,nan,nan,1.555110000000000103e-01,nan
1.635240000000000027e-01,-1.429829999999999934e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,1.635240000000000027e-01,nan,nan,1.635240000000000027e-01,nan
2.046350000000000113e-01,-4.766099999999999781e-01,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.046350000000000113e-01,nan,nan,2.046350000000000113e-01,nan
2.246199999999999863e-01,4.766119999999999801e-01,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.246199999999999863e-01,nan,nan,2.246199999999999863e-01,nan
2.327019999999999922e-01,1.429829999999999934e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.327019999999999922e-01,nan,nan,2.327019999999999922e-01,nan
2.327309999999999934e-01,2.383059999999999956e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.327309999999999934e-01,nan,nan,2.327309999999999934e-01,nan
2.319219999999999893e-01,3.336279999999999912e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.319219999999999893e-01,nan,nan,2.319219999999999893e-01,nan
2.209069999999999923e-01,4.289500000000000313e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.209069999999999923e-01,nan,nan,2.209069999999999923e-01,nan
2.387700000000000100e-01,5.242720000000000269e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.387700000000000100e-01,nan,nan,2.387700000000000100e-01,nan
2.615730000000000000e-01,6.195949999999999847e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.615730000000000000e-01,nan,nan,2.615730000000000000e-01,nan
2.678619999999999890e-01,7.149169999999999803e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.678619999999999890e-01,nan,nan,2.678619999999999890e-01,nan
2.556390000000000051e-01,8.102389999999999759e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.556390000000000051e-01,nan,nan,2.556390000000000051e-01,nan
2.100599999999999967e-01,9.055619999999999337e+00,-4.289500000000000313e+00,7.175830000000000375e+00,nan,2.100599999999999967e-01,nan,nan,2.100599999999999967e-01,nan
1.370939999999999936e-01,1.000880000000000081e+01,-4.289500000000000313e+00,7.175830000000000375e+00,nan,1.370939999999999936e-01,nan,nan,1.370939999999999936e-01,nan
1.971900000000000042e-02,-9.055619999999999337e+00,-3.336279999999999912e+00,7.175830000000000375e+00,1.971900000000000042e-02,nan,nan,1.971900000000000042e-02,nan,nan
1.746810000000000029e-01,-8.102389999999999759e+00,-3.336279999999999912e+00,7.175830000000000375e+00,1.746810000000000029e-01,nan,nan,1.746810000000000029e-01,nan,nan
2.330969999999999986e-01,-7.149169999999999803e+00,-3.336279999999999912e+00,7.175830000000000375e+00,2.330969999999999986e-01,nan,nan,2.330969999999999986e-01,nan,nan
2.490380000000000094e-01,-6.195949999999999847e+00,-3.336279999999999912e+00,7.175830000000000375e+00,2.490380000000000094e-01,nan,nan,2.490380000000000094e-01,nan,nan
2.417999999999999872e-01,-5.242729999999999890e+00,-3.336279999999999912e+00,7.175830000000000375e+00,2.417999999999999872e-01,nan,nan,2.417999999999999872e-01,nan,nan
2.467620000000000091e-01,-4.289500000000000313e+00,-3.336279999999999912e+00,7.175830000000000375e+00,2.467620000000000091e-01,nan,nan,2.467620000000000091e-01,nan,nan
2.150640000000000052e-01,-3.336279999999999912e+00,-3.336279999999999912e+00,7.175830000000000375e+00,2.150640000000000052e-01,nan,nan,2.150640000000000052e-01,nan,nan
1.767759999999999887e-01,-2.383059999999999956e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,1.767759999999999887e-01,nan,nan,1.767759999999999887e-01,nan
1.741050000000000098e-01,-1.429829999999999934e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,1.741050000000000098e-01,nan,nan,1.741050000000000098e-01,nan
2.161200000000000065e-01,-4.766099999999999781e-01,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.161200000000000065e-01,nan,nan,2.161200000000000065e-01,nan
2.467610000000000081e-01,4.766119999999999801e-01,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.467610000000000081e-01,nan,nan,2.467610000000000081e-01,nan
2.549159999999999759e-01,1.429829999999999934e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.549159999999999759e-01,nan,nan,2.549159999999999759e-01,nan
2.459129999999999927e-01,2.383059999999999956e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.459129999999999927e-01,nan,nan,2.459129999999999927e-01,nan
2.434099999999999875e-01,3.336279999999999912e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.434099999999999875e-01,nan,nan,2.434099999999999875e-01,nan
2.402330000000000021e-01,4.289500000000000313e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.402330000000000021e-01,nan,nan,2.402330000000000021e-01,nan
2.451689999999999980e-01,5.242720000000000269e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.451689999999999980e-01,nan,nan,2.451689999999999980e-01,nan
2.549429999999999752e-01,6.195949999999999847e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.549429999999999752e-01,nan,nan,2.549429999999999752e-01,nan
2.506539999999999879e-01,7.149169999999999803e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.506539999999999879e-01,nan,nan,2.506539999999999879e-01,nan
2.282399999999999984e-01,8.102389999999999759e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,2.282399999999999984e-01,nan,nan,2.282399999999999984e-01,nan
1.864079999999999904e-01,9.055619999999999337e+00,-3.336279999999999912e+00,7.175830000000000375e+00,nan,1.864079999999999904e-01,nan,nan,1.864079999999999904e-01,nan
2.446760000000000046e-01,-8.102389999999999759e+00,-2.383059999999999956e+00,7.175830000000000375e+00,2.446760000000000046e-01,nan,nan,2.446760000000000046e-01,nan,nan
2.819679999999999964e-01,-7.149169999999999803e+00,-2.383059999999999956e+00,7.175830000000000375e+00,2.819679999999999964e-01,nan,nan,2.819679999999999964e-01,nan,nan
2.882270000000000110e-01,-6.195949999999999847e+00,-2.383059999999999956e+00,7.175830000000000375e+00,2.882270000000000110e-01,nan,nan,2.882270000000000110e-01,nan,nan
2.313489999999999991e-01,-5.242729999999999890e+00,-2.383059999999999956e+00,7.175830000000000375e+00,2.313489999999999991e-01,nan,nan,2.313489999999999991e-01,nan,nan
2.420499999999999874e-01,-4.289500000000000313e+00,-2.383059999999999956e+00,7.175830000000000375e+00,2.420499999999999874e-01,nan,nan,2.420499999999999874e-01,nan,nan
1.962659999999999960e-01,-3.336279999999999912e+00,-2.383059999999999956e+00,7.175830000000000375e+00,1.962659999999999960e-01,nan,nan,1.962659999999999960e-01,nan,nan
1.439690000000000136e-01,-2.383059999999999956e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,1.439690000000000136e-01,nan,nan,1.439690000000000136e-01,nan
1.443419999999999981e-01,-1.429829999999999934e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,1.443419999999999981e-01,nan,nan,1.443419999999999981e-01,nan
2.014019999999999977e-01,-4.766099999999999781e-01,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.014019999999999977e-01,nan,nan,2.014019999999999977e-01,nan
2.617689999999999739e-01,4.766119999999999801e-01,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.617689999999999739e-01,nan,nan,2.617689999999999739e-01,nan
2.719570000000000043e-01,1.429829999999999934e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.719570000000000043e-01,nan,nan,2.719570000000000043e-01,nan
2.475009999999999988e-01,2.383059999999999956e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.475009999999999988e-01,nan,nan,2.475009999999999988e-01,nan
2.393619999999999914e-01,3.336279999999999912e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.393619999999999914e-01,nan,nan,2.393619999999999914e-01,nan
2.337750000000000106e-01,4.289500000000000313e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.337750000000000106e-01,nan,nan,2.337750000000000106e-01,nan
2.325270000000000115e-01,5.242720000000000269e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.325270000000000115e-01,nan,nan,2.325270000000000115e-01,nan
2.311310000000000031e-01,6.195949999999999847e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.311310000000000031e-01,nan,nan,2.311310000000000031e-01,nan
2.291789999999999938e-01,7.149169999999999803e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.291789999999999938e-01,nan,nan,2.291789999999999938e-01,nan
2.002529999999999866e-01,8.102389999999999759e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,2.002529999999999866e-01,nan,nan,2.002529999999999866e-01,nan
1.640340000000000131e-01,9.055619999999999337e+00,-2.383059999999999956e+00,7.175830000000000375e+00,nan,1.640340000000000131e-01,nan,nan,1.640340000000000131e-01,nan
3.362789999999999946e-01,-8.102389999999999759e+00,-1.429829999999999934e+00,7.175830000000000375e+00,3.362789999999999946e-01,nan,nan,3.362789999999999946e-01,nan,nan
3.104439999999999977e-01,-7.149169999999999803e+00,-1.429829999999999934e+00,7.175830000000000375e+00,3.104439999999999977e-01,nan,nan,3.104439999999999977e-01,nan,nan
2.831989999999999785e-01,-6.195949999999999847e+00,-1.429829999999999934e+00,7.175830000000000375e+00,2.831989999999999785e-01,nan,nan,2.831989999999999785e-01,nan,nan
1.976249999999999951e-01,-5.242729999999999890e+00,-1.429829999999999934e+00,7.175830000000000375e+00,1.976249999999999951e-01,nan,nan,1.976249999999999951e-01,nan,nan
1.530400000000000094e-01,-3.336279999999999912e+00,-1.429829999999999934e+00,7.175830000000000375e+00,1.530400000000000094e-01,nan,nan,1.530400000000000094e-01,nan,nan
8.911750000000000227e-02,-2.383059999999999956e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,8.911750000000000227e-02,nan,nan,8.911750000000000227e-02,nan
9.067359999999999309e-02,-1.429829999999999934e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,9.067359999999999309e-02,nan,nan,9.067359999999999309e-02,nan
1.835910000000000042e-01,-4.766099999999999781e-01,-1.429829999999999934e+00,7.175830000000000375e+00,nan,1.835910000000000042e-01,nan,nan,1.835910000000000042e-01,nan
2.546619999999999995e-01,4.766119999999999801e-01,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.546619999999999995e-01,nan,nan,2.546619999999999995e-01,nan
2.575799999999999756e-01,1.429829999999999934e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.575799999999999756e-01,nan,nan,2.575799999999999756e-01,nan
2.239970000000000017e-01,2.383059999999999956e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.239970000000000017e-01,nan,nan,2.239970000000000017e-01,nan
2.136029999999999873e-01,3.336279999999999912e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.136029999999999873e-01,nan,nan,2.136029999999999873e-01,nan
2.102590000000000015e-01,4.289500000000000313e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.102590000000000015e-01,nan,nan,2.102590000000000015e-01,nan
2.030679999999999985e-01,5.242720000000000269e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.030679999999999985e-01,nan,nan,2.030679999999999985e-01,nan
2.010109999999999952e-01,6.195949999999999847e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.010109999999999952e-01,nan,nan,2.010109999999999952e-01,nan
2.023340000000000138e-01,7.149169999999999803e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,2.023340000000000138e-01,nan,nan,2.023340000000000138e-01,nan
1.788170000000000037e-01,8.102389999999999759e+00,-1.429829999999999934e+00,7.175830000000000375e+00,nan,1.788170000000000037e-01,nan,nan,1.788170000000000037e-01,nan
3.489289999999999892e-01,-7.149169999999999803e+00,-4.766099999999999781e-01,7.175830000000000375e+00,3.489289999999999892e-01,nan,nan,3.489289999999999892e-01,nan,nan
2.547740000000000005e-01,-6.195949999999999847e+00,-4.766099999999999781e-01,7.175830000000000375e+00,2.547740000000000005e-01,nan,nan,2.547740000000000005e-01,nan,nan
1.510060000000000013e-01,-5.242729999999999890e+00,-4.766099999999999781e-01,7.175830000000000375e+00,1.510060000000000013e-01,nan,nan,1.510060000000000013e-01,nan,nan
-3.655390000000000028e-02,-3.336279999999999912e+00,-4.766099999999999781e-01,7.175830000000000375e+00,-3.655390000000000028e-02,nan,nan,-3.655390000000000028e-02,nan,nan
-2.402579999999999993e-02,-2.383059999999999956e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,-2.402579999999999993e-02,nan,nan,-2.402579999999999993e-02,nan
1.440840000000000003e-02,-1.429829999999999934e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.440840000000000003e-02,nan,nan,1.440840000000000003e-02,nan
1.142559999999999965e-01,-4.766099999999999781e-01,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.142559999999999965e-01,nan,nan,1.142559999999999965e-01,nan
2.024360000000000048e-01,4.766119999999999801e-01,-4.766099999999999781e-01,7.175830000000000375e+00,nan,2.024360000000000048e-01,nan,nan,2.024360000000000048e-01,nan
2.171559999999999879e-01,1.429829999999999934e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,2.171559999999999879e-01,nan,nan,2.171559999999999879e-01,nan
1.974690000000000056e-01,2.383059999999999956e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.974690000000000056e-01,nan,nan,1.974690000000000056e-01,nan
1.825829999999999953e-01,3.336279999999999912e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.825829999999999953e-01,nan,nan,1.825829999999999953e-01,nan
1.793599999999999917e-01,4.289500000000000313e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.793599999999999917e-01,nan,nan,1.793599999999999917e-01,nan
1.714380000000000071e-01,5.242720000000000269e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.714380000000000071e-01,nan,nan,1.714380000000000071e-01,nan
1.662260000000000126e-01,6.195949999999999847e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.662260000000000126e-01,nan,nan,1.662260000000000126e-01,nan
1.743399999999999950e-01,7.149169999999999803e+00,-4.766099999999999781e-01,7.175830000000000375e+00,nan,1.743399999999999950e-01,nan,nan,1.743399999999999950e-01,nan
1.066470000000000057e-01,-6.195949999999999847e+00,4.766119999999999801e-01,7.175830000000000375e+00,1.066470000000000057e-01,nan,nan,1.066470000000000057e-01,nan,nan
7.617150000000000309e-02,-5.242729999999999890e+00,4.766119999999999801e-01,7.175830000000000375e+00,7.617150000000000309e-02,nan,nan,7.617150000000000309e-02,nan,nan
6.949349999999999972e-02,-4.289500000000000313e+00,4.766119999999999801e-01,7.175830000000000375e+00,6.949349999999999972e-02,nan,nan,6.949349999999999972e-02,nan,nan
4.283440000000000164e-02,-3.336279999999999912e+00,4.766119999999999801e-01,7.175830000000000375e+00,4.283440000000000164e-02,nan,nan,4.283440000000000164e-02,nan,nan
-1.573460000000000136e-02,-2.383059999999999956e+00,4.766119999999999801e-01,7.175830000000000375e+00,nan,-1.573460000000000136e-02,nan,nan,-1.573460000000000136e-02,nan
1.614530000000000132e-02,-1.429829999999999934e+00,4.766119999999999801e-01,7.175830000000000375e+00,nan,1.614530000000000132e-02,nan,nan,1.614530000000000132e-02,nan
9.254880000000000051e-02,-4.766099999999999781e-01,4.766119999999999801e-01,7.175830000000000375e+00,nan,9.254880000000000051e-02,nan,nan,9.254880000000000051e-02,nan
