Specific Venitlation, x, y, z, left_lung, right_lung, left_lung_upper, left_lung_lower, right_lung_upper, right_lung_lower
2.563139999999999863e-01,-8.103989999999999583e+00,-1.287100000000000044e+01,5.304079999999999906e+00,2.563139999999999863e-01,nan,nan,2.563139999999999863e-01,nan,nan
2.596760000000000179e-01,-7.150579999999999714e+00,-1.287100000000000044e+01,5.304079999999999906e+00,2.596760000000000179e-01,nan,nan,2.596760000000000179e-01,nan,nan
2.041139999999999899e-01,-6.197169999999999845e+00,-1.287100000000000044e+01,5.304079999999999906e+00,2.041139999999999899e-01,nan,nan,2.041139999999999899e-01,nan,nan
1.671259999999999968e-01,-5.243759999999999977e+00,-1.287100000000000044e+01,5.304079999999999906e+00,1.671259999999999968e-01,nan,nan,1.671259999999999968e-01,nan,nan
1.498770000000000102e-01,-4.290350000000000108e+00,-1.287100000000000044e+01,5.304079999999999906e+00,1.498770000000000102e-01,nan,nan,1.498770000000000102e-01,nan,nan
1.718220000000000025e-01,-3.336939999999999795e+00,-1.287100000000000044e+01,5.304079999999999906e+00,1.718220000000000025e-01,nan,nan,1.718220000000000025e-01,nan,nan
1.880719999999999892e-01,-2.383529999999999927e+00,-1.287100000000000044e+01,5.304079999999999906e+00,1.880719999999999892e-01,nan,nan,1.880719999999999892e-01,nan,nan
1.754469999999999918e-01,-1.430120000000000058e+00,-1.287100000000000044e+01,5.304079999999999906e+00,1.754469999999999918e-01,nan,nan,1.754469999999999918e-01,nan,nan
1.273309999999999997e-01,-4.767060000000000186e-01,-1.287100000000000044e+01,5.304079999999999906e+00,1.273309999999999997e-01,nan,nan,1.273309999999999997e-01,nan,nan
6.662089999999999679e-02,4.767060000000000186e-01,-1.287100000000000044e+01,5.304079999999999906e+00,nan,6.662089999999999679e-02,nan,nan,6.662089999999999679e-02,nan
3.480550000000000310e-02,1.430120000000000058e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,3.480550000000000310e-02,nan,nan,3.480550000000000310e-02,nan
-4.742869999999999725e-03,2.383529999999999927e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,-4.742869999999999725e-03,nan,nan,-4.742869999999999725e-03,nan
-2.896460000000000007e-02,3.336939999999999795e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,-2.896460000000000007e-02,nan,nan,-2.896460000000000007e-02,nan
-1.669150000000000147e-02,4.290350000000000108e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,-1.669150000000000147e-02,nan,nan,-1.669150000000000147e-02,nan
9.823560000000000278e-03,5.243759999999999977e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,9.823560000000000278e-03,nan,nan,9.823560000000000278e-03,nan
5.314950000000000230e-02,6.197169999999999845e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,5.314950000000000230e-02,nan,nan,5.314950000000000230e-02,nan
5.795890000000000070e-02,7.150579999999999714e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,5.795890000000000070e-02,nan,nan,5.795890000000000070e-02,nan
4.984449999999999992e-02,8.103989999999999583e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,4.984449999999999992e-02,nan,nan,4.984449999999999992e-02,nan
4.791630000000000195e-02,9.057399999999999451e+00,-1.287100000000000044e+01,5.304079999999999906e+00,nan,4.791630000000000195e-02,nan,nan,4.791630000000000195e-02,nan
4.314830000000000054e-02,1.001079999999999970e+01,-1.287100000000000044e+01,5.304079999999999906e+00,nan,4.314830000000000054e-02,nan,nan,4.314830000000000054e-02,nan
4.865270000000000011e-02,1.096419999999999995e+01,-1.287100000000000044e+01,5.304079999999999906e+00,nan,4.865270000000000011e-02,nan,nan,4.865270000000000011e-02,nan
4.796860000000000013e-02,1.191760000000000019e+01,-1.287100000000000044e+01,5.304079999999999906e+00,nan,4.796860000000000013e-02,nan,nan,4.796860000000000013e-02,nan
2.796409999999999868e-02,1.287100000000000044e+01,-1.287100000000000044e+01,5.304079999999999906e+00,nan,2.796409999999999868e-02,nan,nan,2.796409999999999868e-02,nan
-1.555989999999999977e-02,-1.001079999999999970e+01,-1.191760000000000019e+01,5.304079999999999906e+00,-1.555989999999999977e-02,nan,nan,-1.555989999999999977e-02,nan,nan
1.929319999999999924e-01,-9.057399999999999451e+00,-1.191760000000000019e+01,5.304079999999999906e+00,1.929319999999999924e-01,nan,nan,1.929319999999999924e-01,nan,nan
2.421300000000000119e-01,-8.103989999999999583e+00,-1.191760000000000019e+01,5.304079999999999906e+00,2.421300000000000119e-01,nan,nan,2.421300000000000119e-01,nan,nan
2.638070000000000137e-01,-7.150579999999999714e+00,-1.191760000000000019e+01,5.304079999999999906e+00,2.638070000000000137e-01,nan,nan,2.638070000000000137e-01,nan,nan
2.231370000000000020e-01,-6.197169999999999845e+00,-1.191760000000000019e+01,5.304079999999999906e+00,2.231370000000000020e-01,nan,nan,2.231370000000000020e-01,nan,nan
1.950999999999999956e-01,-5.243759999999999977e+00,-1.191760000000000019e+01,5.304079999999999906e+00,1.950999999999999956e-01,nan,nan,1.950999999999999956e-01,nan,nan
1.903910000000000047e-01,-4.290350000000000108e+00,-1.191760000000000019e+01,5.304079999999999906e+00,1.903910000000000047e-01,nan,nan,1.903910000000000047e-01,nan,nan
2.047920000000000018e-01,-3.336939999999999795e+00,-1.191760000000000019e+01,5.304079999999999906e+00,2.047920000000000018e-01,nan,nan,2.047920000000000018e-01,nan,nan
2.069960000000000133e-01,-2.383529999999999927e+00,-1.191760000000000019e+01,5.304079999999999906e+00,2.069960000000000133e-01,nan,nan,2.069960000000000133e-01,nan,nan
1.798420000000000019e-01,-1.430120000000000058e+00,-1.191760000000000019e+01,5.304079999999999906e+00,1.798420000000000019e-01,nan,nan,1.798420000000000019e-01,nan,nan
1.213769999999999988e-01,-4.767060000000000186e-01,-1.191760000000000019e+01,5.304079999999999906e+00,1.213769999999999988e-01,nan,nan,1.213769999999999988e-01,nan,nan
5.524649999999999700e-02,4.767060000000000186e-01,-1.191760000000000019e+01,5.304079999999999906e+00,nan,5.524649999999999700e-02,nan,nan,5.524649999999999700e-02,nan
1.903600000000000084e-02,1.430120000000000058e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,1.903600000000000084e-02,nan,nan,1.903600000000000084e-02,nan
-2.579980000000000120e-02,2.383529999999999927e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,-2.579980000000000120e-02,nan,nan,-2.579980000000000120e-02,nan
-4.787639999999999951e-02,3.336939999999999795e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,-4.787639999999999951e-02,nan,nan,-4.787639999999999951e-02,nan
-3.817290000000000266e-02,4.290350000000000108e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,-3.817290000000000266e-02,nan,nan,-3.817290000000000266e-02,nan
-4.906200000000000318e-03,5.243759999999999977e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,-4.906200000000000318e-03,nan,nan,-4.906200000000000318e-03,nan
4.067819999999999769e-02,6.197169999999999845e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,4.067819999999999769e-02,nan,nan,4.067819999999999769e-02,nan
5.225729999999999958e-02,7.150579999999999714e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,5.225729999999999958e-02,nan,nan,5.225729999999999958e-02,nan
4.756479999999999736e-02,8.103989999999999583e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,4.756479999999999736e-02,nan,nan,4.756479999999999736e-02,nan
5.294170000000000126e-02,9.057399999999999451e+00,-1.191760000000000019e+01,5.304079999999999906e+00,nan,5.294170000000000126e-02,nan,nan,5.294170000000000126e-02,nan
3.849289999999999656e-02,1.001079999999999970e+01,-1.191760000000000019e+01,5.304079999999999906e+00,nan,3.849289999999999656e-02,nan,nan,3.849289999999999656e-02,nan
4.349179999999999713e-02,1.096419999999999995e+01,-1.191760000000000019e+01,5.304079999999999906e+00,nan,4.349179999999999713e-02,nan,nan,4.349179999999999713e-02,nan
2.770740000000000008e-02,1.191760000000000019e+01,-1.191760000000000019e+01,5.304079999999999906e+00,nan,2.770740000000000008e-02,nan,nan,2.770740000000000008e-02,nan
-7.615320000000000422e-02,1.287100000000000044e+01,-1.191760000000000019e+01,5.304079999999999906e+00,nan,-7.615320000000000422e-02,nan,nan,-7.615320000000000422e-02,nan
-1.382639999999999980e-01,-1.001079999999999970e+01,-1.096419999999999995e+01,5.304079999999999906e+00,-1.382639999999999980e-01,nan,nan,-1.382639999999999980e-01,nan,nan
1.475289999999999935e-01,-9.057399999999999451e+00,-1.096419999999999995e+01,5.304079999999999906e+00,1.475289999999999935e-01,nan,nan,1.475289999999999935e-01,nan,nan
2.276469999999999883e-01,-8.103989999999999583e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.276469999999999883e-01,nan,nan,2.276469999999999883e-01,nan,nan
2.633699999999999930e-01,-7.150579999999999714e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.633699999999999930e-01,nan,nan,2.633699999999999930e-01,nan,nan
2.557090000000000196e-01,-6.197169999999999845e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.557090000000000196e-01,nan,nan,2.557090000000000196e-01,nan,nan
2.459079999999999877e-01,-5.243759999999999977e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.459079999999999877e-01,nan,nan,2.459079999999999877e-01,nan,nan
2.510160000000000169e-01,-4.290350000000000108e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.510160000000000169e-01,nan,nan,2.510160000000000169e-01,nan,nan
2.550140000000000184e-01,-3.336939999999999795e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.550140000000000184e-01,nan,nan,2.550140000000000184e-01,nan,nan
2.348629999999999884e-01,-2.383529999999999927e+00,-1.096419999999999995e+01,5.304079999999999906e+00,2.348629999999999884e-01,nan,nan,2.348629999999999884e-01,nan,nan
1.840360000000000051e-01,-1.430120000000000058e+00,-1.096419999999999995e+01,5.304079999999999906e+00,1.840360000000000051e-01,nan,nan,1.840360000000000051e-01,nan,nan
1.119799999999999962e-01,-4.767060000000000186e-01,-1.096419999999999995e+01,5.304079999999999906e+00,1.119799999999999962e-01,nan,nan,1.119799999999999962e-01,nan,nan
4.699829999999999980e-02,4.767060000000000186e-01,-1.096419999999999995e+01,5.304079999999999906e+00,nan,4.699829999999999980e-02,nan,nan,4.699829999999999980e-02,nan
3.231860000000000028e-03,1.430120000000000058e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,3.231860000000000028e-03,nan,nan,3.231860000000000028e-03,nan
-4.791739999999999888e-02,2.383529999999999927e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,-4.791739999999999888e-02,nan,nan,-4.791739999999999888e-02,nan
-6.761960000000000193e-02,3.336939999999999795e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,-6.761960000000000193e-02,nan,nan,-6.761960000000000193e-02,nan
-5.487920000000000298e-02,4.290350000000000108e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,-5.487920000000000298e-02,nan,nan,-5.487920000000000298e-02,nan
-2.089109999999999925e-02,5.243759999999999977e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,-2.089109999999999925e-02,nan,nan,-2.089109999999999925e-02,nan
2.689750000000000127e-02,6.197169999999999845e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,2.689750000000000127e-02,nan,nan,2.689750000000000127e-02,nan
5.070630000000000276e-02,7.150579999999999714e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,5.070630000000000276e-02,nan,nan,5.070630000000000276e-02,nan
5.389130000000000309e-02,8.103989999999999583e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,5.389130000000000309e-02,nan,nan,5.389130000000000309e-02,nan
5.006130000000000302e-02,9.057399999999999451e+00,-1.096419999999999995e+01,5.304079999999999906e+00,nan,5.006130000000000302e-02,nan,nan,5.006130000000000302e-02,nan
2.832820000000000130e-02,1.001079999999999970e+01,-1.096419999999999995e+01,5.304079999999999906e+00,nan,2.832820000000000130e-02,nan,nan,2.832820000000000130e-02,nan
2.347760000000000125e-02,1.096419999999999995e+01,-1.096419999999999995e+01,5.304079999999999906e+00,nan,2.347760000000000125e-02,nan,nan,2.347760000000000125e-02,nan
-1.555420000000000066e-02,1.191760000000000019e+01,-1.096419999999999995e+01,5.304079999999999906e+00,nan,-1.555420000000000066e-02,nan,nan,-1.555420000000000066e-02,nan
-1.468039999999999901e-01,1.287100000000000044e+01,-1.096419999999999995e+01,5.304079999999999906e+00,nan,-1.468039999999999901e-01,nan,nan,-1.468039999999999901e-01,nan
-2.288090000000000124e-01,-1.001079999999999970e+01,-1.001079999999999970e+01,5.304079999999999906e+00,-2.288090000000000124e-01,nan,nan,-2.288090000000000124e-01,nan,nan
1.213859999999999939e-01,-9.057399999999999451e+00,-1.001079999999999970e+01,5.304079999999999906e+00,1.213859999999999939e-01,nan,nan,1.213859999999999939e-01,nan,nan
2.196690000000000031e-01,-8.103989999999999583e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.196690000000000031e-01,nan,nan,2.196690000000000031e-01,nan,nan
2.627990000000000048e-01,-7.150579999999999714e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.627990000000000048e-01,nan,nan,2.627990000000000048e-01,nan,nan
2.770750000000000157e-01,-6.197169999999999845e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.770750000000000157e-01,nan,nan,2.770750000000000157e-01,nan,nan
2.730350000000000277e-01,-5.243759999999999977e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.730350000000000277e-01,nan,nan,2.730350000000000277e-01,nan,nan
2.837040000000000117e-01,-4.290350000000000108e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.837040000000000117e-01,nan,nan,2.837040000000000117e-01,nan,nan
2.783630000000000271e-01,-3.336939999999999795e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.783630000000000271e-01,nan,nan,2.783630000000000271e-01,nan,nan
2.384709999999999885e-01,-2.383529999999999927e+00,-1.001079999999999970e+01,5.304079999999999906e+00,2.384709999999999885e-01,nan,nan,2.384709999999999885e-01,nan,nan
1.768210000000000059e-01,-1.430120000000000058e+00,-1.001079999999999970e+01,5.304079999999999906e+00,1.768210000000000059e-01,nan,nan,1.768210000000000059e-01,nan,nan
1.075099999999999945e-01,-4.767060000000000186e-01,-1.001079999999999970e+01,5.304079999999999906e+00,1.075099999999999945e-01,nan,nan,1.075099999999999945e-01,nan,nan
4.680580000000000157e-02,4.767060000000000186e-01,-1.001079999999999970e+01,5.304079999999999906e+00,nan,4.680580000000000157e-02,nan,nan,4.680580000000000157e-02,nan
-1.737339999999999978e-03,1.430120000000000058e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,-1.737339999999999978e-03,nan,nan,-1.737339999999999978e-03,nan
-5.155339999999999923e-02,2.383529999999999927e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,-5.155339999999999923e-02,nan,nan,-5.155339999999999923e-02,nan
-6.752149999999999819e-02,3.336939999999999795e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,-6.752149999999999819e-02,nan,nan,-6.752149999999999819e-02,nan
-5.103839999999999766e-02,4.290350000000000108e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,-5.103839999999999766e-02,nan,nan,-5.103839999999999766e-02,nan
-1.870899999999999994e-02,5.243759999999999977e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,-1.870899999999999994e-02,nan,nan,-1.870899999999999994e-02,nan
1.918610000000000107e-02,6.197169999999999845e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,1.918610000000000107e-02,nan,nan,1.918610000000000107e-02,nan
4.998919999999999753e-02,7.150579999999999714e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,4.998919999999999753e-02,nan,nan,4.998919999999999753e-02,nan
6.659940000000000304e-02,8.103989999999999583e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,6.659940000000000304e-02,nan,nan,6.659940000000000304e-02,nan
6.982820000000000693e-02,9.057399999999999451e+00,-1.001079999999999970e+01,5.304079999999999906e+00,nan,6.982820000000000693e-02,nan,nan,6.982820000000000693e-02,nan
5.288020000000000220e-02,1.001079999999999970e+01,-1.001079999999999970e+01,5.304079999999999906e+00,nan,5.288020000000000220e-02,nan,nan,5.288020000000000220e-02,nan
5.464890000000000025e-02,1.096419999999999995e+01,-1.001079999999999970e+01,5.304079999999999906e+00,nan,5.464890000000000025e-02,nan,nan,5.464890000000000025e-02,nan
2.198499999999999933e-03,1.191760000000000019e+01,-1.001079999999999970e+01,5.304079999999999906e+00,nan,2.198499999999999933e-03,nan,nan,2.198499999999999933e-03,nan
-2.665040000000000187e-01,-1.001079999999999970e+01,-9.057399999999999451e+00,5.304079999999999906e+00,-2.665040000000000187e-01,nan,nan,-2.665040000000000187e-01,nan,nan
9.609270000000000311e-02,-9.057399999999999451e+00,-9.057399999999999451e+00,5.304079999999999906e+00,9.609270000000000311e-02,nan,nan,9.609270000000000311e-02,nan,nan
2.143980000000000052e-01,-8.103989999999999583e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.143980000000000052e-01,nan,nan,2.143980000000000052e-01,nan,nan
2.572010000000000129e-01,-7.150579999999999714e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.572010000000000129e-01,nan,nan,2.572010000000000129e-01,nan,nan
2.677550000000000208e-01,-6.197169999999999845e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.677550000000000208e-01,nan,nan,2.677550000000000208e-01,nan,nan
2.835980000000000167e-01,-5.243759999999999977e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.835980000000000167e-01,nan,nan,2.835980000000000167e-01,nan,nan
2.929289999999999949e-01,-4.290350000000000108e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.929289999999999949e-01,nan,nan,2.929289999999999949e-01,nan,nan
2.827950000000000186e-01,-3.336939999999999795e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.827950000000000186e-01,nan,nan,2.827950000000000186e-01,nan,nan
2.276859999999999995e-01,-2.383529999999999927e+00,-9.057399999999999451e+00,5.304079999999999906e+00,2.276859999999999995e-01,nan,nan,2.276859999999999995e-01,nan,nan
1.558489999999999875e-01,-1.430120000000000058e+00,-9.057399999999999451e+00,5.304079999999999906e+00,1.558489999999999875e-01,nan,nan,1.558489999999999875e-01,nan,nan
1.015540000000000054e-01,-4.767060000000000186e-01,-9.057399999999999451e+00,5.304079999999999906e+00,1.015540000000000054e-01,nan,nan,1.015540000000000054e-01,nan,nan
4.746000000000000218e-02,4.767060000000000186e-01,-9.057399999999999451e+00,5.304079999999999906e+00,nan,4.746000000000000218e-02,nan,nan,4.746000000000000218e-02,nan
6.189960000000000427e-03,1.430120000000000058e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,6.189960000000000427e-03,nan,nan,6.189960000000000427e-03,nan
-2.913879999999999942e-02,2.383529999999999927e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,-2.913879999999999942e-02,nan,nan,-2.913879999999999942e-02,nan
-3.393879999999999814e-02,3.336939999999999795e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,-3.393879999999999814e-02,nan,nan,-3.393879999999999814e-02,nan
-1.723739999999999994e-02,4.290350000000000108e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,-1.723739999999999994e-02,nan,nan,-1.723739999999999994e-02,nan
7.007339999999999923e-03,5.243759999999999977e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,7.007339999999999923e-03,nan,nan,7.007339999999999923e-03,nan
2.934679999999999928e-02,6.197169999999999845e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,2.934679999999999928e-02,nan,nan,2.934679999999999928e-02,nan
5.764260000000000217e-02,7.150579999999999714e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,5.764260000000000217e-02,nan,nan,5.764260000000000217e-02,nan
7.829229999999999523e-02,8.103989999999999583e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,7.829229999999999523e-02,nan,nan,7.829229999999999523e-02,nan
9.117980000000000529e-02,9.057399999999999451e+00,-9.057399999999999451e+00,5.304079999999999906e+00,nan,9.117980000000000529e-02,nan,nan,9.117980000000000529e-02,nan
8.760779999999999956e-02,1.001079999999999970e+01,-9.057399999999999451e+00,5.304079999999999906e+00,nan,8.760779999999999956e-02,nan,nan,8.760779999999999956e-02,nan
9.903979999999999728e-02,1.096419999999999995e+01,-9.057399999999999451e+00,5.304079999999999906e+00,nan,9.903979999999999728e-02,nan,nan,9.903979999999999728e-02,nan
6.453649999999999665e-02,1.191760000000000019e+01,-9.057399999999999451e+00,5.304079999999999906e+00,nan,6.453649999999999665e-02,nan,nan,6.453649999999999665e-02,nan
5.167050000000000115e-02,-9.057399999999999451e+00,-8.103989999999999583e+00,5.304079999999999906e+00,5.167050000000000115e-02,nan,nan,5.167050000000000115e-02,nan,nan
2.140869999999999995e-01,-8.103989999999999583e+00,-8.103989999999999583e+00,5.304079999999999906e+00,2.140869999999999995e-01,nan,nan,2.140869999999999995e-01,nan,nan
2.514529999999999821e-01,-7.150579999999999714e+00,-8.103989999999999583e+00,5.304079999999999906e+00,2.514529999999999821e-01,nan,nan,2.514529999999999821e-01,nan,nan
2.468420000000000059e-01,-6.197169999999999845e+00,-8.103989999999999583e+00,5.304079999999999906e+00,2.468420000000000059e-01,nan,nan,2.468420000000000059e-01,nan,nan
2.739079999999999848e-01,-5.243759999999999977e+00,-8.103989999999999583e+00,5.304079999999999906e+00,2.739079999999999848e-01,nan,nan,2.739079999999999848e-01,nan,nan
2.829110000000000236e-01,-4.290350000000000108e+00,-8.103989999999999583e+00,5.304079999999999906e+00,2.829110000000000236e-01,nan,nan,2.829110000000000236e-01,nan,nan
2.588469999999999938e-01,-3.336939999999999795e+00,-8.103989999999999583e+00,5.304079999999999906e+00,2.588469999999999938e-01,nan,nan,2.588469999999999938e-01,nan,nan
1.838259999999999894e-01,-2.383529999999999927e+00,-8.103989999999999583e+00,5.304079999999999906e+00,1.838259999999999894e-01,nan,nan,1.838259999999999894e-01,nan,nan
1.068889999999999979e-01,-1.430120000000000058e+00,-8.103989999999999583e+00,5.304079999999999906e+00,1.068889999999999979e-01,nan,nan,1.068889999999999979e-01,nan,nan
7.183000000000000496e-02,-4.767060000000000186e-01,-8.103989999999999583e+00,5.304079999999999906e+00,7.183000000000000496e-02,nan,nan,7.183000000000000496e-02,nan,nan
3.126240000000000269e-02,4.767060000000000186e-01,-8.103989999999999583e+00,5.304079999999999906e+00,nan,3.126240000000000269e-02,nan,nan,3.126240000000000269e-02,nan
1.608120000000000036e-02,1.430120000000000058e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.608120000000000036e-02,nan,nan,1.608120000000000036e-02,nan
8.611509999999999304e-03,2.383529999999999927e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,8.611509999999999304e-03,nan,nan,8.611509999999999304e-03,nan
1.774979999999999961e-02,3.336939999999999795e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.774979999999999961e-02,nan,nan,1.774979999999999961e-02,nan
3.461949999999999750e-02,4.290350000000000108e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,3.461949999999999750e-02,nan,nan,3.461949999999999750e-02,nan
4.284620000000000095e-02,5.243759999999999977e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,4.284620000000000095e-02,nan,nan,4.284620000000000095e-02,nan
4.942110000000000253e-02,6.197169999999999845e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,4.942110000000000253e-02,nan,nan,4.942110000000000253e-02,nan
8.301550000000000595e-02,7.150579999999999714e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,8.301550000000000595e-02,nan,nan,8.301550000000000595e-02,nan
1.181920000000000054e-01,8.103989999999999583e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.181920000000000054e-01,nan,nan,1.181920000000000054e-01,nan
1.257479999999999987e-01,9.057399999999999451e+00,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.257479999999999987e-01,nan,nan,1.257479999999999987e-01,nan
1.331769999999999898e-01,1.001079999999999970e+01,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.331769999999999898e-01,nan,nan,1.331769999999999898e-01,nan
1.431310000000000082e-01,1.096419999999999995e+01,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.431310000000000082e-01,nan,nan,1.431310000000000082e-01,nan
1.340570000000000095e-01,1.191760000000000019e+01,-8.103989999999999583e+00,5.304079999999999906e+00,nan,1.340570000000000095e-01,nan,nan,1.340570000000000095e-01,nan
1.426270000000000038e-01,-8.103989999999999583e+00,-7.150579999999999714e+00,5.304079999999999906e+00,1.426270000000000038e-01,nan,nan,1.426270000000000038e-01,nan,nan
2.008800000000000030e-01,-7.150579999999999714e+00,-7.150579999999999714e+00,5.304079999999999906e+00,2.008800000000000030e-01,nan,nan,2.008800000000000030e-01,nan,nan
2.092519999999999936e-01,-6.197169999999999845e+00,-7.150579999999999714e+00,5.304079999999999906e+00,2.092519999999999936e-01,nan,nan,2.092519999999999936e-01,nan,nan
2.368689999999999962e-01,-5.243759999999999977e+00,-7.150579999999999714e+00,5.304079999999999906e+00,2.368689999999999962e-01,nan,nan,2.368689999999999962e-01,nan,nan
2.823820000000000219e-01,-4.290350000000000108e+00,-7.150579999999999714e+00,5.304079999999999906e+00,2.823820000000000219e-01,nan,nan,2.823820000000000219e-01,nan,nan
2.480569999999999997e-01,-3.336939999999999795e+00,-7.150579999999999714e+00,5.304079999999999906e+00,2.480569999999999997e-01,nan,nan,2.480569999999999997e-01,nan,nan
1.539500000000000035e-01,-2.383529999999999927e+00,-7.150579999999999714e+00,5.304079999999999906e+00,1.539500000000000035e-01,nan,nan,1.539500000000000035e-01,nan,nan
8.180719999999999659e-02,-1.430120000000000058e+00,-7.150579999999999714e+00,5.304079999999999906e+00,8.180719999999999659e-02,nan,nan,8.180719999999999659e-02,nan,nan
3.763779999999999903e-02,-4.767060000000000186e-01,-7.150579999999999714e+00,5.304079999999999906e+00,3.763779999999999903e-02,nan,nan,3.763779999999999903e-02,nan,nan
1.234099999999999954e-02,4.767060000000000186e-01,-7.150579999999999714e+00,5.304079999999999906e+00,nan,1.234099999999999954e-02,nan,nan,1.234099999999999954e-02,nan
3.339269999999999738e-02,1.430120000000000058e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,3.339269999999999738e-02,nan,nan,3.339269999999999738e-02,nan
5.358999999999999875e-02,2.383529999999999927e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,5.358999999999999875e-02,nan,nan,5.358999999999999875e-02,nan
7.476599999999999913e-02,3.336939999999999795e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,7.476599999999999913e-02,nan,nan,7.476599999999999913e-02,nan
9.619750000000000523e-02,4.290350000000000108e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,9.619750000000000523e-02,nan,nan,9.619750000000000523e-02,nan
9.992639999999999856e-02,5.243759999999999977e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,9.992639999999999856e-02,nan,nan,9.992639999999999856e-02,nan
9.737759999999999472e-02,6.197169999999999845e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,9.737759999999999472e-02,nan,nan,9.737759999999999472e-02,nan
1.266160000000000063e-01,7.150579999999999714e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,1.266160000000000063e-01,nan,nan,1.266160000000000063e-01,nan
1.526409999999999989e-01,8.103989999999999583e+00,-7.150579999999999714e+00,5.304079999999999906e+00,nan,1.526409999999999989e-01,nan,nan,1.526409999999999989e-01,nan
